id,type,name,date,fromdate,todate,datetype,dateevent,datename,daterelation,dateplace,lon,lat,match
amnhc_2000668,Expedition,Gaffney Field Trip to West,1978,,,existdates,,,,Jurassic formations of Colorado and Wyoming,-105.782067,39.550051,Colorado
amnhc_2000669,Expedition,Le Croy Field Trip to New Guinea,1978,,,existdates,,,,"Papua, New Guinea",143.95555,-6.314993,Papua New Guinea
amnhc_2000670,Expedition,Short Field Trip to Kenya,,1978,1979,existdates,,,,Kenya,37.906193,-0.023559,Kenya
amnhc_2000671,Expedition,Diamond Field Trip to New Guinea and Australia,1979,,,existdates,,,,"Gauttier Mountains, New Guinea",143.95555,-6.314993,Papua New Guinea
amnhc_2000672,Expedition,Guatemala Field Trip,1979,,,existdates,,,,Pacific Lowlands of Guatemala,-90.230759,15.783471,Guatemala
amnhc_2000673,Expedition,McKenna Field Trip to Greenland,1979,,,existdates,,,,"Disko Island, western Greenland",-42.604303,71.706936,Greenland
amnhc_2000674,Expedition,Hidden Cave Project,,1979,1980,existdates,,,,"Hidden Cave, Nebraskaand St. Catherine's Island, Georgia",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000675,Expedition,Myers Field Trips to Central America,1980,,,existdates,,,,"Hidden Cave, Nebraskaand St. Catherine's Island, Georgia",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000676,Expedition,Australia Field Trip,1980,,,existdates,,,,"Eastern Lake Eyre basin, Australia",133.775136,-25.274398,Australia
amnhc_2000677,Expedition,Egyptian Field Trip,1980-03,,,existdates,,,,Island of Zabargad (off the coast of Egypt in the Red Sea),30.802498,26.820553,Egypt
amnhc_2000678,Expedition,Expedition to Bolivia,1980-03,,,existdates,,,,Island of Zabargad (off the coast of Egypt in the Red Sea),-63.588653,-16.290154,Bolivia
amnhc_2000679,Expedition,Gaffney Field Trip to Australia,1980,,,existdates,,,,"Sydney, Lord Howe Island, Australia",133.775136,-25.274398,Australia
amnhc_2000680,Expedition,Rozen Field Trip to West,1980,,,existdates,,,,"California deserts, southern Nevada, western Arizona",-119.417932,36.778261,California
amnhc_2000681,Expedition,Schuh Field Trip to Oregon and California,1980,,,existdates,,,,"Oregon, northern California",-119.417932,36.778261,California
amnhc_2000682,Expedition,Thomas Expedition to Nevada,1981,,,existdates,,,,"Mount Jefferson, Nevada",-116.419389,38.80261,Nevada
amnhc_2000683,Expedition,Field Trips to Central Chile,1981,,,existdates,,,,"Mount Jefferson, Nevada",-71.542969,-35.675147,Chile
amnhc_2000684,Expedition,St. Catherine's Island Field Trip,,1981,1982,existdates,,,,"St. Catherine's Island, Georgia",-36.587909,-54.429579,South Georgia and the South Sandwich Islands
amnhc_2000685,Expedition,Panama Expedition,1982,,,existdates,,,,"St. Catherine's Island, Georgia",-80.782127,8.537981,Panama
amnhc_2000686,Expedition,Expedition to Baja California,1982,,,existdates,,,,"St. Catherine's Island, Georgia",-119.417932,36.778261,California
amnhc_2000687,Expedition,Morris trips to south central Peru,1982,,,existdates,,,,"St. Catherine's Island, Georgia",-75.015152,-9.189967,Peru
amnhc_2000688,Expedition,Field Trips to Korea,1982,,,existdates,,,,"St. Catherine's Island, Georgia",127.510093,40.339852,North Korea
amnhc_2000689,Expedition,Rozen Field Trip to Pakistan,1984-05,,,existdates,,,,Pakistan,69.345116,30.375321,Pakistan
amnhc_2000690,Expedition,Cerro de la Neblina Expedition (1984-1985),1984-05,,,existdates,,,,Pakistan,69.345116,30.375321,Pakistan
amnhc_2000691,Expedition,Field Studies from Southern Chile to Cape Horn,1984-05,,,existdates,,,,Pakistan,-71.542969,-35.675147,Chile
amnhc_2000692,Expedition,Field Trip to Southern Chile,1984-05,,,existdates,,,,Pakistan,-71.542969,-35.675147,Chile
amnhc_2000693,Expedition,Field Expeditions to northern South America,1984-05,,,existdates,,,,Pakistan,69.345116,30.375321,Pakistan
amnhc_2000694,Expedition,Field Trip to Switzerland,1986,,,existdates,,,,"Solothurn, Switzerland",8.227512,46.818188,Switzerland
amnhc_2000695,Expedition,Expedition to the Yushe Basin,1986,,,existdates,,,,"Solothurn, Switzerland",8.227512,46.818188,Switzerland
amnhc_2000696,Expedition,Lower Amazon Interdisciplinary Archeological Project,1987,,,existdates,,,,"Santarem and Marajo Island, Brazil",-51.92528,-14.235004,Brazil
amnhc_2000697,Expedition,Phipps Tapirapecó Expedition (1989),1987,,,existdates,,,,"Santarem and Marajo Island, Brazil",-51.92528,-14.235004,Brazil
amnhc_2000698,Expedition,Expedition to Green River Basin of Wyoming,1989,,,existdates,,,,Southwestern Wyoming,-107.290284,43.075968,Wyoming
amnhc_2000699,Expedition,Expeditions to Cuba,1989,,,existdates,,,,Southwestern Wyoming,-77.781167,21.521757,Cuba
amnhc_2000700,Expedition,Expedition to French Guiana,1989,,,existdates,,,,Southwestern Wyoming,-53.125782,3.933889,French Guiana
amnhc_2000701,Expedition,Expeditions to Southern Mongolia,1989,,,existdates,,,,Gobi Desert,103.846656,46.862496,Mongolia
amnhc_2000702,Expedition,Robert G. Goelet American Museum-TERRAMAR Expedition (1994),1994,,,existdates,,,,"Auyantepui, Venezuela",-66.58973,6.42375,Venezuela
amnhc_2000703,Expedition,Lower California Expedition,1994,,,existdates,,,,"Auyantepui, Venezuela",-119.417932,36.778261,California
amnhc_2000704,Expedition,"W. W. Price Arizona and Sonoro, Mexico Expedition",1994,,,existdates,,,,"Auyantepui, Venezuela",-111.093731,34.048928,Arizona
amnhc_2000705,Expedition,Baron Peru Expedition,1994,,,existdates,,,,"Auyantepui, Venezuela",-75.015152,-9.189967,Peru
amnhc_2000706,Expedition,California Expedition,1895,,,existdates,,,,"San Mateo County, California",-119.417932,36.778261,California
amnhc_2000707,Expedition,Texas Expedition,1896,,,existdates,,,,"Bexar County and Kerr County, Texas",-99.901813,31.968599,Texas
amnhc_2000708,Expedition,Stone Expeditions,1896,,,existdates,,,,"Bexar County and Kerr County, Texas",-99.901813,31.968599,Texas
amnhc_2000709,Expedition,Vertebrate Paleontology Expeditions,1905,,,existdates,,,,"Wyoming, NW Kansas, SW Nebraska, NE Colorado (Jurassic beds)",-105.782067,39.550051,Colorado
amnhc_2000709,Expedition,Vertebrate Paleontology Expeditions,,1900,1905,existdates,,,,"Wyoming, NW Kansas, SW Nebraska, NE Colorado (Jurassic beds)",-105.782067,39.550051,Colorado
amnhc_2000710,Expedition,Mammalogy Expedition to collect Bats,1902,,,existdates,,,,Bahamas and Cuba,-77.39628,25.03428,Bahamas
amnhc_2000711,Expedition,"Wissler Expedition to the Dakotas, Montana and Canada",1906,,,existdates,,,,"Dakotas, Montana and Canada",-110.362566,46.879682,Montana
amnhc_2000712,Expedition,Tjader Expedition to British East Africa (1906),1906,,,existdates,,,,"Dakotas, Montana and Canada",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000713,Expedition,"Skinner Anthropolical Expeditions to the Indians of Quebec, Manitoba, Wisconsin and Florida",1906,,,existdates,,,,"Dakotas, Montana and Canada",-88.787868,43.78444,Wisconsin
amnhc_2000714,Expedition,Anthropological Expedition to the Southwest,1909,,,existdates,,,,Arizona and New Mexico,-105.032363,34.97273,New Mexico
amnhc_2000715,Expedition,Expedition to the North Pacific Coast,1909,,,existdates,,,,"North West coast from northern end of Vancouver Island as far as Skagway, Alaska",-154.493062,63.588753,Alaska
amnhc_2000716,Expedition,Vertebrate Paleontology Expedition to Montana,1909,,,existdates,,,,Montana,-110.362566,46.879682,Montana
amnhc_2000717,Expedition,Huntington Expeditions,1909,,,existdates,,,,Montana,-110.362566,46.879682,Montana
amnhc_2000718,Expedition,"AMNH- Bureau of Fisheries Expedition to Lower California aboard the ""Albatross""",1911,,,existdates,,,,Lower California peninsular and surrounding islands,-119.417932,36.778261,California
amnhc_2000719,Expedition,Lumholtz Expedition to Mexico and Arizona,1911,,,existdates,,,,,-111.093731,34.048928,Arizona
amnhc_2000720,Expedition,Entomological Expedition (1912),1912,,,existdates,,,,"Newfoundland, Labrador",,,
amnhc_2000721,Expedition,Archaeological Expedition to the Maya ruins of Central America,1914,,,existdates,,,,"Southern Yucatan, British Honduras and El Salvador., Guatemala",-90.230759,15.783471,Guatemala
amnhc_2000722,Expedition,Spinden Expedition to Venezuela,1916,,,existdates,,,,North and Central Venezuela,-66.58973,6.42375,Venezuela
amnhc_2000723,Expedition,Mammal Department Expedition to Cuba,1917,,,existdates,,,,"Santiago, Cuba",-77.781167,21.521757,Cuba
amnhc_2000724,Expedition,Brewster-Sanford Expedition of the American Museum of Natural History (1912-1917),1917,,,existdates,,,,"Cuba, West Indies Islands and others of the coast of South America",,,
amnhc_2000725,Expedition,"Expedition to ""Indian Workshop""",1921,,,existdates,,,,"Headwater reion of the Lehigh Valley, Northeastern Pennsylvania",-77.194525,41.203322,Pennsylvania
amnhc_2000726,Expedition,"Bernheimer Expeditions, 1st-6th",1921,,,existdates,,,,"Headwater reion of the Lehigh Valley, Northeastern Pennsylvania",-77.194525,41.203322,Pennsylvania
amnhc_2000727,Expedition,Hay Expedition to Mexico,1922,,,existdates,,,,"Valley of Mexico, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000728,Expedition,Goddard Expedition to British Columbia and Alaska,1922,,,existdates,,,,"Valley of Mexico, Mexico",71.876519,-6.343194,British Indian Ocean Territory
amnhc_2000729,Expedition,Newell Expedition with Scripps Institute of Oceanography,1922,,,existdates,,,,"Valley of Mexico, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000730,Expedition,Newell Expeditions to Rocky Mountains and Great Basin,1922,,,existdates,,,,"Valley of Mexico, Mexico",-105.032363,34.97273,New Mexico
amnhc_2000731,Expedition,Expeditions to Cuba,1922,,,existdates,,,,"Valley of Mexico, Mexico",-77.781167,21.521757,Cuba
amnhc_2000733,Expedition,(Chile 1993),1993,,,existdates,,,,Chile - Atacama Desert and High Andes of the north,-71.542969,-35.675147,Chile
amnhc_2000734,Expedition,Mammalogy Expedition to Cluba,1997,,,existdates,,,,Cuba,-77.781167,21.521757,Cuba
amnhc_2000735,Expedition,Explore21 Solomon Islands Expedition (2013),2013,,,existdates,,,,"The Solomon Islands, using the research vessel, Alucia, and and a submersible",160.156194,-9.64571,Solomon Islands
amnhc_2000736,Expedition,Whitmore Exploring Expedition,2013,,,existdates,,,,"The Solomon Islands, using the research vessel, Alucia, and and a submersible",160.156194,-9.64571,Solomon Islands
amnhc_2000737,Expedition,Nichols Expedition to the Bering Sea,1926,,,existdates,,,,Bering Sea,,,
amnhc_2000738,Expedition,Simpson Expedition to Montana,1932,,,existdates,,,,"Sweetgrass County, in south central Montana",-110.362566,46.879682,Montana
